date,SOX_price,SOX_return,SOX_log_return,XLI_price,XLI_return,XLI_log_return,SPY_price,SPY_return,SPY_log_return,XLK_price,XLK_return,XLK_log_return
1991-03-01,155.7773805201175,0.004205259675282822,0.004196442281790769,152.31227830838625,0.023254432642340568,0.022988168306074912,156.03257447331978,-0.0033299084502561548,-0.0033354649338831997,141.44314778058535,0.05213009554314406,0.050816771634602534
1991-04-01,164.00315232988046,0.05280466125632829,0.0514577090642286,154.50707037587637,0.014409817067054378,0.014306982362054025,162.4305215405004,0.04100391914173419,0.0401855544112726,146.2898711969278,0.034266229876762686,0.033692218647922406
1991-05-01,152.86246741066356,-0.06792969989264727,-0.0703470378414578,144.94742108574187,-0.0618719212452757,-0.0638687947826347,156.61146627052122,-0.035824888172437806,-0.03648234959478149,139.47814309026137,-0.04656322444564076,-0.04768216389642889
1991-06-01,149.97775216910364,-0.01887131151566581,-0.01905164709838935,147.35228692935254,0.016591297903728097,0.01645516599376066,156.16329435740826,-0.0028616800786402143,-0.0028657825135164814,134.51092867947034,-0.03561285159622861,-0.03626245876580914
1991-07-01,151.71442374668004,0.01157952797971172,0.01151299834091706,136.32843324511649,-0.07481291206237865,-0.07775930469108686,150.48016872355362,-0.036392198674086475,-0.03707091225311251,128.84662215608068,-0.04211038150578279,-0.04302272842817928
1991-08-01,140.3260943087307,-0.07506425003442395,-0.07803100337880896,135.14168736117287,-0.008705050411676522,-0.008743160692142187,147.9680974009803,-0.01669370352174604,-0.016834613801238994,127.06379476408279,-0.013836819019114353,-0.013933440120560288
1991-09-01,138.46664625162617,-0.013250907226232359,-0.013339483847996774,137.41433619382823,0.016816785975015864,0.016676949386872683,149.30768656126355,0.009053229607008592,0.009012494793670986,137.21953676142033,0.07992632375094377,0.0768928200599975
1991-10-01,131.29563127564205,-0.05178875324930391,-0.053177967425744384,131.61180490163449,-0.042226535112093844,-0.04314399568802362,134.82059309985348,-0.09702845041046015,-0.10206423260685334,127.45119522234796,-0.07118768777113935,-0.07384859262595797
1991-11-01,135.55108117150334,0.03241120709437313,0.03189704418346179,136.47605239549347,0.03695905164050051,0.03629244113939468,136.4222769856848,0.011880113037665228,0.011810098469895435,118.61347487991355,-0.06934199657379701,-0.07186341245077603
1991-12-01,137.0524709932712,0.011076192154220092,0.011015300358140181,139.43285972566096,0.021665393146036833,0.021434034206436792,142.45481840177266,0.04421962123327455,0.04326983250276994,121.28005994495182,0.022481299597182716,0.022232319865065048
1992-01-01,137.94394723062118,0.006504634545361501,0.006483570702469496,136.5729071047354,-0.020511324422038183,-0.020724603095756973,142.28228051268914,-0.0012111762242881727,-0.0012119102909938881,118.24890799221437,-0.024992995172605247,-0.025310623571744215
1992-02-01,145.78809456632206,0.056864744653034156,0.05530673716109458,135.93151491009877,-0.004696335519494923,-0.004707397952002824,144.9458373451259,0.01872022870900808,0.01854716179280395,115.0704172283749,-0.026879662720003784,-0.02724752789668684
1992-03-01,144.6853441099783,-0.007564063853253091,-0.007592816467076446,135.42047257812948,-0.0037595573940838838,-0.0037666422929473324,144.08057934007098,-0.005969526416924395,-0.005987415267250347,117.94023886542672,0.024939699587220913,0.0246337811888345
1992-04-01,150.65501363119606,0.041259669788531544,0.040431201167469025,137.180007951494,0.012993126813594352,0.012909440261883938,140.3925917816542,-0.025596701341074404,-0.02592999670903515,120.42540435134093,0.021071396071614217,0.02085246432988689
1992-05-01,144.7658936195189,-0.03909010307545271,-0.03987463411146534,131.6326537243686,-0.0404385034668235,-0.04127887331808807,138.28539969342702,-0.015009282623006066,-0.015123061837201432,119.97016642205548,-0.0037802482934354825,-0.0037874114901553318
1992-06-01,145.3391510388662,0.003959892796669109,0.003952073057942063,131.77822017784015,0.001105853671964611,0.0011052426662065066,144.7460845797661,0.04671993500877249,0.04566140327751457,122.97867070320103,0.025077103507230365,0.024767832695151763
1992-07-01,145.48007665703227,0.000969632870143778,0.0009691630798506268,136.8228993671267,0.03828158539763639,0.03756702483111387,145.34909770706471,0.004166006486803094,0.004157352707919432,126.51317492517677,0.028740790592101707,0.028335520932233692
1992-08-01,154.1927591855996,0.059889180214741045,0.058164355691335184,143.54513624289973,0.04913093427245504,0.04796213980657774,148.00550931172998,0.01827607908525824,0.018111078890651555,133.05140589766765,0.051680237859478007,0.05038911170406617
1992-09-01,165.90452830863282,0.0759553767951965,0.0732089894997024,147.79569354944385,0.029611294522383112,0.029181347055446366,152.8020356716661,0.03240775551019268,0.03189370095168895,133.4339384620005,0.0028750734481305766,0.002870948329252956
1992-10-01,186.22755523149544,0.12249832557346248,0.1155568489391396,157.80359727392937,0.06771444745199873,0.0655203334882979,162.98286940254457,0.06662760535962081,0.06450190049168807,146.97732704478287,0.10149882959978211,0.09667182470843168
1992-11-01,176.43745629150246,-0.05257062483488609,-0.05400288288796916,157.42810593066446,-0.0023794853206870123,-0.002382320794754995,159.08156549665136,-0.023936895455297837,-0.024228038363371403,148.0482248521219,0.007286142896126713,0.0072597271917658
1992-12-01,184.77264332684854,0.04724159603375276,0.0461596560181105,166.43665499276148,0.057223257618716605,0.05564590276700498,165.8965231256001,0.042839392532205076,0.041947178094646244,161.82230578727211,0.0930377986558669,0.08896079108122325
1993-01-01,180.79489857247734,-0.02152777966884893,-0.02176288260404345,167.53424177036393,0.006594621705478134,0.006572972315328162,164.02726661502174,-0.011267605103231448,-0.011331565472932209,164.28568970755884,0.015222771102551382,0.015108067330546242
1993-02-01,174.0859530542791,-0.03710804658301105,-0.03781407138418243,168.4373889540328,0.005390821447157048,0.005376342979799165,160.7252292521399,-0.020131027182400445,-0.020336417462853598,148.76787352416346,-0.0944562865519103,-0.09921972734284369
1993-03-01,190.7775377253484,0.09588128380389771,0.09155886496186465,181.5129501994797,0.07762861515868824,0.0747629002888167,175.02110724489944,0.08894607311670194,0.08521032308896677,156.26129579389644,0.05036989567855789,0.049142383731465324
1993-04-01,178.80089112480505,-0.06277807515151726,-0.06483517863100616,179.03602248019473,-0.013646011023251213,-0.013739973620633823,178.82567562206236,0.021737768872867234,0.021504872627562798,154.14127180775566,-0.013567172698587125,-0.013660047777602432
1993-05-01,170.8597924767651,-0.044413082049445635,-0.04542955350431292,175.01058780366913,-0.022483937147178824,-0.022740554671623312,176.10449159409706,-0.015216964893320991,-0.015333931000040745,151.856411091286,-0.014823159882314689,-0.014934120809787722
1993-06-01,171.35576381435592,0.002902797260849299,0.002898592280385606,160.56401730159956,-0.08254683721350659,-0.08615374909050975,167.35134881340593,-0.049704256271135935,-0.05098203364592361,140.38981421885202,-0.07550946838550669,-0.07851246983585836
1993-07-01,157.6385337273877,-0.080051174128168,-0.08343723453848252,147.51048133108338,-0.081298015519858,-0.08479349161110725,157.07606330258145,-0.06139947830525859,-0.06336531979974816,127.94693978111059,-0.08863089182769608,-0.09280729564417617
1993-08-01,167.14957410312368,0.06033448897833513,0.05858441398670493,151.93322259766373,0.029982555996503263,0.02954186617240498,161.19637618513804,0.026231322557527192,0.02589318191854551,142.96523707012142,0.1173791050782762,0.1109858582781991
1993-09-01,150.98908451332053,-0.09668280446729019,-0.1016815186600137,146.51364167644263,-0.03567080871820078,-0.03632255793207545,148.06495349589255,-0.08146226981035691,-0.08497229711985488,134.6174305712463,-0.05839046379352152,-0.06016459542541901
1993-10-01,164.4733447352262,0.08930619233416201,0.08554097278133972,151.81732795429187,0.03619926593294138,0.03555946697612402,159.518194397262,0.07735281463271568,0.07450693471652386,139.89851815576313,0.03923034009865337,0.03848038157802757
1993-11-01,185.54445198279586,0.1281125964908813,0.12054596767833865,164.55653659280566,0.08391142704309257,0.0805761903092212,169.6909534988523,0.06377177938872733,0.061820874856819856,157.50954411534534,0.1258842923552203,0.11856876453966576
1993-12-01,177.35218935669718,-0.044152560416402316,-0.04515696069082751,168.67400768186508,0.025021619768578904,0.024713704825078862,171.03922161441588,0.007945433081514897,0.007914034336183848,150.9793666137605,-0.04145893214447207,-0.042342871451307794
1994-01-01,161.62206080808977,-0.08869430146684248,-0.09287687430838837,158.19536942389993,-0.0621236099264853,-0.0641371189651211,164.60847992019964,-0.03759805285312547,-0.03832309110377018,140.34265672858234,-0.07045141414845961,-0.07305620223293498
1994-02-01,170.63959298220033,0.05579394377861578,0.054293037246406974,158.73942408971843,0.0034391314221129676,0.003433231133685285,169.25427715510435,0.02822331654576327,0.027832377435019023,139.69725513213288,-0.0045987557275450515,-0.004609362535905842
1994-03-01,171.77884396480246,0.006676357829340292,0.00665416965511784,161.3930137071754,0.01671663881026279,0.01657845367137238,174.59970550314802,0.0315822349537741,0.031093774009937777,146.55197639865028,0.049068403384403166,0.04790253547161468
1994-04-01,175.3164039216782,0.020593688228572514,0.020384505255273886,163.5356607419185,0.013275959011649855,0.01318860575068388,174.99671867399238,0.0022738478836504816,0.002271266603769573,142.16341380280127,-0.02994543440281722,-0.030402955873888186
1994-05-01,174.49012134246024,-0.004713093359974991,-0.004724235006014404,171.0658530101707,0.046046178760581764,0.04501751262290591,170.66492770777754,-0.024753555375427876,-0.025065076206146505,142.27992407059259,0.0008195517023312617,0.0008192160532102343
1994-06-01,192.97930386022355,0.10596119926741193,0.1007148204480559,181.55123315896952,0.06129440776339742,0.059489302539115683,181.95250747367112,0.06613883659342605,0.06404355796984701,147.4059774075219,0.036027945407013415,0.03539411780458458
1994-07-01,214.4066063244436,0.11103419918925607,0.10529129253229148,193.09630023096855,0.06359123466757156,0.061651139160188544,190.4188224019649,0.046530355892560854,0.045480269547301784,158.73320197881603,0.07684372622134997,0.07403428664455065
1994-08-01,239.09854432725206,0.11516407272192074,0.10900154450976784,197.84717426276782,0.024603651266837286,0.024305856118837846,196.57706245582168,0.03234050067202413,0.03182855515196153,172.92996345746818,0.08943788257069762,0.0856618591563966
1994-09-01,216.7039144839149,-0.0936627611278378,-0.09834381386321835,189.63947160155487,-0.041485063872137976,-0.04237013380317784,194.53261371478752,-0.010400240574831118,-0.010454701006991866,166.79504523245163,-0.03547631713069452,-0.036120892381766405
1994-10-01,207.82335122700758,-0.04098017000780344,-0.04184352653125431,188.4776247651177,-0.006126608699260222,-0.006145453375065906,195.93700154499342,0.007219292453783367,0.007193358105641926,165.65259324512337,-0.006849435999349278,-0.006873001052631489
1994-11-01,216.30133711029723,0.040794192920260604,0.03998406876195062,200.31027238688898,0.06278011852344412,0.060888228032504564,206.023259749202,0.051477046829730415,0.05019588694445436,171.9366577744803,0.03793520165457424,0.037233356643440976
1994-12-01,229.57164817025858,0.0613510357228836,0.05954265856206662,200.4511274508866,0.0007031844264359095,0.0007029373081067291,204.91239819842488,-0.005391922990294498,-0.005406511872110601,171.02304182547198,-0.005313677495154213,-0.005327845290432509
1995-01-01,229.41481159009282,-0.0006831705108874785,-0.000683403978199027,197.05154408678223,-0.016959661975147988,-0.01710512404633721,210.68330268820296,0.028162788296440255,0.02777350887021198,172.46197045756207,0.008413653603229116,0.008378456108299601
1995-02-01,212.36152957926257,-0.07433383177238026,-0.07724161880853306,195.92441686896976,-0.0057199613585168785,-0.005736382988153336,203.91282623965887,-0.03213579985768467,-0.03266349065617593,176.1337281045844,0.02129024524815965,0.0210667742473426
1995-03-01,214.93036480704637,0.012096518766243774,0.012023940592381316,193.64355922560205,-0.011641518090586443,-0.011709811102609081,198.2866921087018,-0.02759087907665353,-0.02797865677816696,167.0373007954166,-0.051645005230154195,-0.053026379765605876
1995-04-01,209.64626678892634,-0.024585162840363786,-0.0248924244628071,194.93214608467088,0.006654426639450449,0.00663238367731433,193.35774566361098,-0.02485767649191871,-0.025171845808485253,164.95553738600628,-0.012462865476735745,-0.012541178333373816
1995-05-01,216.92667393997405,0.03472710133387545,0.03413772174141541,193.56768244635708,-0.006999685099250562,-0.007024297816421117,193.50356454394495,0.0007541403621224487,0.000753856141165642,173.6151785805629,0.052496820244915705,0.0511652654248625
1995-06-01,223.84532440355534,0.031893959087280294,0.03139590895753518,204.4624105317034,0.05628381735864172,0.05475691561094849,201.72631918935866,0.04249407324765986,0.041615989540519906,188.488291471376,0.08566712318826142,0.08219465812475739
1995-07-01,224.7105432649997,0.0038652532222852864,0.0038578023246150584,202.55988111280985,-0.009305032714551416,-0.00934859497421784,200.3702594361133,-0.006722274806255812,-0.006744971066390519,176.22166504574335,-0.06507898357970676,-0.06729322767841323
1995-08-01,248.91888470713658,0.10773122208862337,0.10231397955556659,208.4938953477431,0.02929511116581101,0.02887420987020652,208.1906607431634,0.039029750867511266,0.038287345843340766,192.5367321497445,0.0925826407312978,0.08854428881674356
1995-09-01,248.91701301939833,-7.519267734453633e-06,-7.519296004292446e-06,211.88737664250712,0.016276166211505162,0.016145129358013332,214.6182635854393,0.030873636787220767,0.030406633786339923,194.41563801842804,0.009758687849870686,0.009711379385619933
1995-10-01,255.2183103908986,0.025314852106992074,0.024999738209779153,217.59419530270065,0.02693326403215605,0.026576947366831586,215.41587099554374,0.0037164004441162905,0.003709511690288994,193.79905686064936,-0.0031714586545770838,-0.0031764983879341976
1995-11-01,251.5720504549059,-0.014286827345608606,-0.014389866643934273,213.7025020832517,-0.017885096677487708,-0.018046967979354622,216.77318289778452,0.006300890904500103,0.006281123283699002,186.21924741003332,-0.03911169421255901,-0.03989710383495322
1995-12-01,250.69308108149886,-0.0034939071006403373,-0.0035000250485723162,209.7611240041847,-0.018443294021571882,-0.018615492122062864,209.92622230724706,-0.03158582855595216,-0.03209542015082627,179.15418133307205,-0.03793950504699872,-0.03867794572705263
1996-01-01,272.10050749662315,0.08539296865622242,0.08194210451325129,226.57473515562262,0.08015599282878778,0.07710546851042614,223.96586501298813,0.06687893752116744,0.0647375052650109,198.63742541855117,0.1087512663143325,0.10323439675088265
1996-02-01,286.7636365581864,0.05388865017734423,0.0524867995453131,240.92773707984176,0.0633477599095982,0.061422195349710086,231.67957324517997,0.03444144593973958,0.03386161528664925,203.24447877291294,0.023193279638286785,0.02292840327645313
1996-03-01,289.3795487976756,0.00912218951777181,0.009080833660685848,246.97913538445363,0.025117067789527645,0.02480681854621096,238.67875046957363,0.03021059270074992,0.029763240275432278,214.33498949850178,0.05456734073440865,0.05313057924328206
1996-04-01,304.08294661358866,0.050810079278246226,0.04956137078766636,251.31258121058434,0.017545797216372755,0.017393646870974406,250.56751700912773,0.04981074568290765,0.048609905717098625,225.60782420295493,0.05259446780401647,0.051258038179873365
1996-05-01,330.07109907836974,0.08546402471495831,0.08200756811493318,265.27580666090233,0.05556118751817541,0.0540725567995764,270.60865111289564,0.07998296963224431,0.07694527215276548,241.17208819298673,0.06898813924126271,0.06671253679076937
1996-06-01,334.58085108087147,0.013662971447951491,0.013570474622201286,274.2564773947789,0.03385408887044289,0.03329365285072029,274.9049414874326,0.015876396991996486,0.015751685251596873,243.09735121978636,0.007982942973313726,0.00795124785254556
1996-07-01,335.41614074737487,0.0024965256194578733,0.0024934144763300095,269.7317424307759,-0.01649818814485063,-0.01663579890240768,266.6606157082374,-0.029989732940366706,-0.030448622943164864,244.76111237444294,0.006844011859069486,0.006820697923359476
1996-08-01,317.4228743550563,-0.05364460503369303,-0.05513709869842498,270.3467123312377,0.002279931516104843,0.0022773364159310466,268.9211444015192,0.008477174956181279,0.008441445489850475,249.18916576101552,0.01809132726851799,0.017929626548926932
1996-09-01,291.9534324618581,-0.08023820572146025,-0.08364056172688711,267.96872933478693,-0.008796049250775484,-0.008834962850667798,259.2563717236754,-0.035939058266885815,-0.036600768804266375,239.1766565768905,-0.0401803551673168,-0.041009882135982764
1996-10-01,310.075209213144,0.06207077820074382,0.06022056673905195,271.08085366887764,0.011613759343548573,0.011546837286562634,267.3977661018458,0.03140287092672791,0.030919886154919658,241.71752094486988,0.010623379406436866,0.0105673477921655
1996-11-01,320.83906550213766,0.03471369515901765,0.034124765415357965,274.8490882139192,0.013900777181572744,0.013805047502952743,268.6196301947092,0.004569462605001802,0.004559054305598305,241.2348687010826,-0.0019967615169168736,-0.0019987577029087888
1996-12-01,344.73132060591655,0.07446803607405376,0.0718256889372055,285.6819970973123,0.0394140251793805,0.038657117035302994,269.24958607935406,0.0023451595260862487,0.002342413931218886,245.09619832233545,0.01600651531863519,0.01587976185092099
1997-01-01,349.00052367641734,0.012384146189551219,0.012308089935194635,292.1487952505763,0.022636351674135025,0.022383951314877144,269.0783890468883,-0.000635830253107008,-0.0006360324788877565,250.74675466947994,0.023054443054694913,0.02279270457070478
1997-02-01,373.7621399687814,0.07095008348847727,0.06854618299241104,308.3361852833432,0.05540803281041416,0.053927453113027886,284.3361161075226,0.056703650986908494,0.055154299542544014,250.23588785654832,-0.002037381554967674,-0.0020394598400875832
1997-03-01,348.38726285130053,-0.06789044262107538,-0.0703049203693479,294.63746868770363,-0.04442785910142609,-0.04544501747306253,282.42678184884863,-0.006715060628991666,-0.006737708091612073,245.62599792971827,-0.01842217743552729,-0.01859397899014213
1997-04-01,348.99578752323356,0.0017466903553037191,0.001745166665722871,290.1217091367963,-0.015326494525697048,-0.015445159280768986,263.8459354697965,-0.06578995893171502,-0.06805398266501451,245.96744156004942,0.0013900956462631793,0.001389130357768926
1997-05-01,387.0313049894896,0.10898560620512929,0.10344572920837375,295.47607744496713,0.018455593426985335,0.018287355760712262,282.0392661263331,0.0689543715128379,0.06668094779503377,264.9395117437376,0.07713244510475764,0.07430236656946376
1997-06-01,384.3904370885796,-0.006823396109991112,-0.006846781918361413,281.122451589125,-0.04857796265592951,-0.04979753218298036,281.69502014270734,-0.0012205604856154978,-0.001221305976237668,263.8762122218241,-0.004013367107515452,-0.004021442278276579
1997-07-01,402.7506329440791,0.04776444490805201,0.04665879432600727,283.89629446951443,0.009867027214331327,0.009818665962292389,287.32473191611876,0.019985130623038527,0.019788049369371792,268.058256498881,0.015848508063096244,0.015724231801740145
1997-08-01,409.3927219184743,0.016491815111107224,0.016357302023455266,282.3828644858021,-0.005330925458327328,-0.005345185543661459,284.2790660407184,-0.01060008254454576,-0.010656663617424377,265.0444894384898,-0.011242955541657895,-0.011306635315446394
1997-09-01,432.0974078593827,0.0554594274038652,0.05397614834797739,279.69520480668376,-0.009517786017265512,-0.009563369609766312,300.71008367651376,0.05779890114540417,0.05619024083790031,276.5560022050356,0.043432379186352836,0.04251564350567769
1997-10-01,461.5011447642322,0.06804886206218189,0.06583349048601067,281.71780785525,0.0072314541465383665,0.00720543255598603,322.62407737570487,0.0728741565007342,0.07034117485133276,292.01721655476194,0.05590626935033399,0.05439942125974934
1997-11-01,452.15073845986814,-0.020260851810326316,-0.020468918065115936,280.6227080619708,-0.0038872224713670175,-0.0038947973571876278,304.663359701013,-0.05567072929208599,-0.057280369938499935,276.4078586687275,-0.053453553424673395,-0.054935237613528136
1997-12-01,388.14134872858676,-0.14156648278251724,-0.15264604227522363,279.87033900717773,-0.002681069753724053,-0.0026846702581451195,305.32444491642474,0.0021698874983211193,0.0021675366924853784,272.90838604077413,-0.012660539554873729,-0.01274136712420954
1998-01-01,376.2308619456679,-0.030685951965523258,-0.031166624619983683,293.70366513988836,0.04942762488437856,0.048244896380232216,315.3739367639121,0.032914141054897164,0.03238407056980408,284.8952968205228,0.04392283781985991,0.04298557659472465
1998-02-01,429.9228637227672,0.1427102537506692,0.1334028563959311,327.8271370626968,0.11618333706035207,0.10991513098658093,346.6703634056423,0.09923593231218268,0.09461533146419626,313.4388630153358,0.10018967148058895,0.09548259355893648
1998-03-01,420.3770797836089,-0.022203480541834596,-0.022453688408086096,340.485809433288,0.03861386364781109,0.03788700073857942,350.4645536002575,0.01094466269727104,0.010885203324947882,311.70835893147654,-0.0055210259098425925,-0.0055363231035074935
1998-04-01,438.8110463908019,0.0438510268368627,0.04291678467789751,342.3552639634994,0.005490550497017728,0.005475532371410187,350.4200980845322,-0.00012684739517475514,-0.00012685544098599925,303.9782461782313,-0.024799183376871082,-0.025111863425014733
1998-05-01,416.29015080335574,-0.05132253568518693,-0.052686407145180775,338.1234683370422,-0.012360831194663226,-0.012437861700837003,345.51539339078954,-0.013996642089174569,-0.014095518796228243,298.31970010747926,-0.018614970452307558,-0.018790409622736804
1998-06-01,407.19355312653863,-0.021851580344292378,-0.022093862122282204,355.7328631251877,0.05207977687781329,0.05076894497434398,355.81962560035805,0.029822787657724118,0.029386736621361063,313.2471852164041,0.05003854959476922,0.04882687739527354
1998-07-01,371.93575487228435,-0.08658731942963163,-0.09056749550477891,328.6436064994586,-0.07615055968612046,-0.07920616400041551,340.9438591759358,-0.04180704310315383,-0.04270610490781643,266.2887591720398,-0.14990853313469837,-0.1624113272102832
1998-08-01,367.2879128512161,-0.012496357126687771,-0.01257509322803173,331.9042703291248,0.009921579988721329,0.009872684263226213,338.01876720424235,-0.008579394797616779,-0.008616409667342522,276.90078246736005,0.03985156312386488,0.03907797520119002
1998-09-01,353.03811458823253,-0.038797351517407576,-0.03957001973182528,332.2200097811741,0.0009512967451011196,0.0009508445491114547,337.0828593450142,-0.002768804427544299,-0.002772644656723701,278.08872460577413,0.0042901364446455825,0.004280960045263998
1998-10-01,357.2226484388438,0.01185292374306943,0.011783228033821848,335.00356620107124,0.008378653717247931,0.008343747639948463,333.9082749889118,-0.00941781602977666,-0.009462444079352457,272.9694723809445,-0.0184087011513566,-0.01858024987834639
1998-11-01,402.0908228279549,0.12560282665501987,0.11831873805779931,362.48242854901076,0.08202558157678386,0.07883482300689401,375.9690082872649,0.1259649324346628,0.11864038574644031,302.0565505754851,0.1065579895833478,0.1012542872544154
1998-12-01,338.48000774185306,-0.1582001166769216,-0.17221296124976476,345.5617108382294,-0.04668010468400813,-0.04780475975808172,344.1486050250699,-0.0846357081589079,-0.08843315978092886,268.9228432881396,-0.10969372200079242,-0.1161897428726083
1999-01-01,329.4449013417244,-0.02669317594384902,-0.02705590831756286,354.9142000261759,0.027064599157297052,0.026704829803005228,351.17323503357244,0.020411618428587838,0.020206093371802854,264.0657921046764,-0.018061132792126015,-0.018226225917962073
1999-02-01,315.80836442000924,-0.04139246613372335,-0.04227353304872846,354.226009478335,-0.0019390335686486487,-0.0019409159279376643,350.0980161054807,-0.0030617906515252955,-0.003066487522195541,279.20226074211433,0.05732082340842473,0.05573818345356324
1999-03-01,345.4145575478075,0.09374733687681394,0.08960972383123855,375.8745694145745,0.0611151054890663,0.05932034148458023,363.1680038983783,0.03733236748465247,0.036652386559542,275.7016935783829,-0.012537746486819185,-0.012617007227876705
1999-04-01,336.8543309428563,-0.024782472011957518,-0.02509472723988796,344.64152070821046,-0.08309433850502204,-0.08675068934072266,341.22345721342487,-0.06042533056159306,-0.062327985438589355,257.09290723463903,-0.06749609007553421,-0.0698819345244681
1999-05-01,333.3324592033197,-0.010455177256230755,-0.010510216588732305,325.77806995334765,-0.0547335408574683,-0.05628842388712109,341.70196364271817,0.0014023257169978997,0.0014013433765566006,247.3103943300547,-0.03805049703551805,-0.038793321415081836
1999-06-01,303.4743111717596,-0.08957467899442641,-0.09384340294151514,314.96979514367075,-0.03317680288063793,-0.03373963673010119,338.3788496948363,-0.009725182473216874,-0.009772780914040435,237.4081005233466,-0.040039941845277816,-0.04086360147464351
1999-07-01,310.2942114361512,0.022472743205377153,0.022223951567659134,311.3694806900052,-0.011430665762801967,-0.011496497974166162,345.6880231406218,0.021600562364867872,0.021370576210657112,224.58036832925833,-0.05403241155550538,-0.05554697220378455
1999-08-01,315.049144247068,0.015323949450778316,0.015207723592858836,312.32062098891464,0.003054699827361467,0.003050043711458359,347.3376888820934,0.004772122928888766,0.004760772446538768,223.44329488726908,-0.0050631025785932635,-0.005075963511635131
1999-09-01,330.2535905025992,0.04826055405377505,0.04713217527826985,320.124004820654,0.024985170069882552,0.024678144261201004,349.33981963607283,0.005764219714892644,0.005747670166797491,223.3699544773435,-0.00032822828701376157,-0.0003282821657079269
1999-10-01,338.1461201841852,0.02389839174670196,0.023617294884149074,327.5815200435889,0.023295707634024353,0.0230285044707035,349.57355208218587,0.0006690690066667457,0.0006688452797859341,232.48406469303094,0.04080275808361636,0.03999229817768991
1999-11-01,346.2073582156387,0.023839510644281955,0.023559786447773984,347.31109694611337,0.060227991187961974,0.058483971022671846,358.9911419902396,0.026940224316053744,0.026583725081172023,242.19102178850852,0.041753214820527636,0.04090507729649232
1999-12-01,350.24927556367646,0.011674845297540508,0.011607220124552679,355.8748332774403,0.02465724938427652,0.024358165824678042,369.8537770540342,0.030258782998300066,0.029810016314064398,251.19982899889555,0.037197114673614834,0.03652199283663517
