Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-02-05,54.60394261841418,54.93440533180044,54.567762213716264,54.60394261841418,9507567,0.0,0.0
2015-02-06,55.08956972929465,55.35918947090466,54.95539472727894,55.08956972929465,9482939,0.0,0.0
2015-02-09,55.43365134468823,55.45544166710001,54.97577164698271,55.43365134468823,10836683,0.0,0.0
2015-02-10,55.82143816826774,56.062251857988684,55.7921361818094,55.82143816826774,9580326,0.0,0.0
2015-02-11,56.22795287604203,56.4552677998553,56.185926951181536,56.22795287604203,7118763,0.0,0.0
2015-02-12,58.184152566797145,58.347198762071926,57.83394734455304,58.184152566797145,11571920,0.0,0.0
2015-02-13,57.840187541013066,58.24694884122776,57.67096466122709,57.840187541013066,14939166,0.0,0.0
2015-02-16,57.40250742305263,57.695611023240076,57.3869088469912,57.40250742305263,7458455,0.0,0.0
2015-02-17,56.698258728668506,56.85052104905255,56.383472555465005,56.698258728668506,5123920,0.0,0.0
2015-02-18,57.277936329983206,57.39504081025504,56.55094092603368,57.277936329983206,10322080,0.0,0.0
2015-02-19,58.332906425343566,58.344917176711675,58.24032905530235,58.332906425343566,8045680,0.0,0.0
2015-02-20,58.25576707835302,58.58857913649851,58.221757335937255,58.25576707835302,8543395,0.0,0.0
2015-02-23,57.51714645136318,57.52290889032941,57.46807653657774,57.51714645136318,10499658,0.0,0.0
2015-02-24,56.80191125342292,57.14247197633173,56.42973675237243,56.80191125342292,7749061,0.0,0.0
2015-02-25,57.41393692867847,57.570067528733745,57.24192542384353,57.41393692867847,8197537,0.0,0.0
2015-02-26,58.117304567881284,58.25823604546734,58.036429235959524,58.117304567881284,8623177,0.0,0.0
2015-02-27,58.644193431307826,59.19777232415772,58.193382922816916,58.644193431307826,13810312,0.0,0.0
2015-03-02,58.06011874967,58.06044380563082,57.71644120622603,58.06011874967,8966633,0.0,0.0
2015-03-03,58.30025289783771,58.95176857165339,58.14931354229875,58.30025289783771,6133633,0.0,0.0
2015-03-04,58.43501547101392,58.5394286093975,58.41867207544731,58.43501547101392,6207299,0.0,0.0
2015-03-05,58.664251738553936,59.23464361063088,58.145341990706655,58.664251738553936,9265134,0.0,0.0
2015-03-06,59.50292585751225,59.97178519794558,59.34346015685413,59.50292585751225,6332284,0.0,0.0
2015-03-09,59.74096789715032,60.28788280407909,59.46852563216567,59.74096789715032,5561113,0.0,0.0
2015-03-10,60.411599322785925,60.719626041408894,60.191706995802804,60.411599322785925,10752628,0.0,0.0
2015-03-11,60.504432616269284,60.78037893216002,60.08854067092511,60.504432616269284,10911736,0.0,0.0
2015-03-12,60.80919806202408,61.02871760685683,60.46665670288149,60.80919806202408,7956971,0.0,0.0
2015-03-13,61.44571773914489,61.51462585478716,61.4370692819548,61.44571773914489,9704476,0.0,0.0
2015-03-16,60.080019359289814,60.462414392100506,59.94708436620696,60.080019359289814,9402032,0.0,0.0
2015-03-17,59.8064916681672,59.999204859832005,59.47010023683811,59.8064916681672,10646330,0.0,0.0
2015-03-18,59.393082807223166,59.593904687696316,59.098099005762066,59.393082807223166,10653776,0.0,0.0
2015-03-19,58.82621673074041,59.09050976901151,58.71090840493456,58.82621673074041,4066378,0.0,0.0
2015-03-20,58.59947662901421,58.83408523629763,57.93359349190135,58.59947662901421,8267562,0.0,0.0
2015-03-23,60.02373745057092,60.10681622434337,59.9621063727937,60.02373745057092,10379790,0.0,0.0
2015-03-24,59.2387435642556,59.638729904694905,59.00901290901568,59.2387435642556,7856588,0.0,0.0
2015-03-25,60.17734549684809,60.27111366628427,60.053871000839294,60.17734549684809,8983146,0.0,0.0
2015-03-26,58.63105372278748,58.84978170076184,58.49326819051364,58.63105372278748,11130615,0.0,0.0
2015-03-27,58.35014069150379,58.603869205299354,57.94340641338746,58.35014069150379,9104483,0.0,0.0
2015-03-30,58.52746433656896,58.87224519634468,58.32231503126192,58.52746433656896,13969344,0.0,0.0
2015-03-31,59.098141901160524,59.41029402748849,58.76783222103209,59.098141901160524,12460770,0.0,0.0
2015-04-01,59.79197651549842,60.01775682444757,59.69902789332305,59.79197651549842,8575593,0.0,0.0
2015-04-02,60.572243173251984,61.40194150557446,60.45799311832706,60.572243173251984,8373530,0.0,0.0
2015-04-03,60.26889186739028,60.801356045251275,59.97912946448555,60.26889186739028,3778746,0.0,0.0
2015-04-06,59.859847512935666,60.285339383577046,59.81497190203192,59.859847512935666,8056979,0.0,0.0
2015-04-07,60.70275203013131,60.824538425543295,60.532065487640445,60.70275203013131,5921020,0.0,0.0
2015-04-08,60.54867006349471,60.77594694959409,60.24258664064169,60.54867006349471,9495882,0.0,0.0
2015-04-09,59.37234612074488,59.859989098248384,58.81063360715803,59.37234612074488,9303127,0.0,0.0
2015-04-10,58.349582206328456,58.71868997754559,58.21348390153052,58.349582206328456,10948978,0.0,0.0
2015-04-13,57.53787440598757,57.544908043443606,57.3732024168056,57.53787440598757,13510816,0.0,0.0
2015-04-14,58.01747116803356,58.10258369491564,57.761208122931606,58.01747116803356,8816355,0.0,0.0
2015-04-15,58.175157520872304,58.213582565192816,57.95088175405081,58.175157520872304,17612596,0.0,0.0
2015-04-16,58.83893344785409,58.90576353173483,58.71739870275783,58.83893344785409,9527905,0.0,0.0
2015-04-17,58.471906182748015,58.93969525535442,58.392222825746764,58.471906182748015,5997990,0.0,0.0
2015-04-20,58.64570833793674,58.769587844657224,58.56682092136692,58.64570833793674,7507239,0.0,0.0
2015-04-21,59.25426444088679,59.4693660224641,59.12436024303566,59.25426444088679,7945974,0.0,0.0
2015-04-22,58.994087746150804,59.33898786321798,58.893299035609424,58.994087746150804,10613508,0.0,0.0
2015-04-23,59.44800085170694,59.79567535123254,59.33425891413809,59.44800085170694,6687997,0.0,0.0
2015-04-24,58.85924240644943,59.08139540201203,58.46803482763424,58.85924240644943,8126226,0.0,0.0
2015-04-27,58.55125597357669,58.637492826356734,58.508444156800635,58.55125597357669,8467009,0.0,0.0
2015-04-28,58.22774530092717,58.96027805198889,58.168274542383195,58.22774530092717,7768314,0.0,0.0
2015-04-29,57.168353823861636,57.77667357072869,56.62800647628252,57.168353823861636,11335212,0.0,0.0
2015-04-30,57.63562213129611,57.929021341009644,57.48932512188523,57.63562213129611,10771307,0.0,0.0
2015-05-01,57.238093927756054,57.39012495303,56.9618222152912,57.238093927756054,12609614,0.0,0.0
2015-05-04,57.27634140612485,57.308931519906345,56.55226636277258,57.27634140612485,8046054,0.0,0.0
2015-05-05,57.738830930962195,57.79205652163676,57.625894498437965,57.738830930962195,12746385,0.0,0.0
2015-05-06,58.17369997202736,58.74116797614834,58.017005650821325,58.17369997202736,5901994,0.0,0.0
2015-05-07,58.81420590510913,59.18740839471113,58.48795732051057,58.81420590510913,5858971,0.0,0.0
2015-05-08,58.750734337937224,58.75879298645546,58.68944501183833,58.750734337937224,6174012,0.0,0.0
2015-05-11,58.38789323155562,58.47676997556535,58.3288285699294,58.38789323155562,8910701,0.0,0.0
2015-05-12,58.342122597611215,58.556901279763245,58.10545884647561,58.342122597611215,12745813,0.0,0.0
2015-05-13,56.83899134612991,56.84704166422308,56.78927715588293,56.83899134612991,7417535,0.0,0.0
2015-05-14,55.58447348792588,56.02913519463806,55.034558041412474,55.58447348792588,7702010,0.0,0.0
2015-05-15,54.46425297157566,54.84820041599499,54.21198088387079,54.46425297157566,8328505,0.0,0.0
2015-05-18,53.640836152995654,53.82364802565457,53.43413675352272,53.640836152995654,10552237,0.0,0.0
2015-05-19,54.00505908718236,54.553588516825236,53.995700995653344,54.00505908718236,7699857,0.0,0.0
2015-05-20,53.265508647065694,53.27415745397286,52.88554089322145,53.265508647065694,7572053,0.0,0.0
2015-05-21,52.97418577807863,53.24648728089498,52.81993723924658,52.97418577807863,5935022,0.0,0.0
2015-05-22,54.09473637306958,54.109153396299604,54.019114324360714,54.09473637306958,7485539,0.0,0.0
2015-05-25,53.817435075874734,53.82570784685805,53.8143968537584,53.817435075874734,12650895,0.0,0.0
2015-05-26,54.47181954292831,54.63088524516353,54.34116002785622,54.47181954292831,9131840,0.0,0.0
2015-05-27,53.70207433918155,53.73406034973356,53.315667753616346,53.70207433918155,7117333,0.0,0.0
2015-05-28,53.55384100586857,53.638991263472185,53.357643579206915,53.55384100586857,12875581,0.0,0.0
2015-05-29,52.783429746158596,52.990409015699356,52.52949802332157,52.783429746158596,7455301,0.0,0.0
2015-06-01,52.52710236790227,52.55994347206431,52.14730407481414,52.52710236790227,13605527,0.0,0.0
2015-06-02,53.25193337253058,53.41437809336023,53.10024314178732,53.25193337253058,13538961,0.0,0.0
2015-06-03,51.84728661278354,52.44344332343575,51.837770770323495,51.84728661278354,9036689,0.0,0.0
2015-06-04,52.227823038876195,52.25125525273663,51.96430444854464,52.227823038876195,5668500,0.0,0.0
2015-06-05,52.448439133929746,52.85366420620999,52.16705082280524,52.448439133929746,17660661,0.0,0.0
2015-06-08,51.984459759962554,52.03530636588266,51.815883036435395,51.984459759962554,9980889,0.0,0.0
2015-06-09,50.83793270279729,50.90384094115238,50.468181403368526,50.83793270279729,8063303,0.0,0.0
2015-06-10,50.91970324567189,51.25612057771024,50.70546873922871,50.91970324567189,11838155,0.0,0.0
2015-06-11,50.52066444999231,50.63359647198503,50.45123539018017,50.52066444999231,10970175,0.0,0.0
2015-06-12,50.73002709454479,50.78342924231218,50.532276117017744,50.73002709454479,13167753,0.0,0.0
2015-06-15,50.77140765916571,51.17402589441902,50.76598872044224,50.77140765916571,7284764,0.0,0.0
2015-06-16,52.0929816969,52.15080042077258,51.7968673123294,52.0929816969,9776988,0.0,0.0
2015-06-17,51.92144818938482,52.28067201459622,51.58000323700418,51.92144818938482,6225964,0.0,0.0
2015-06-18,51.115338803095916,51.27909423084107,50.8088587791504,51.115338803095916,10852438,0.0,0.0
2015-06-19,51.28401886110941,51.701317266047916,50.97489403587621,51.28401886110941,8825152,0.0,0.0
2015-06-22,51.48626292356426,51.501462239183056,51.2193082194373,51.48626292356426,9667717,0.0,0.0
2015-06-23,52.62500858907744,53.253936042466734,52.49801510255617,52.62500858907744,8504407,0.0,0.0
2015-06-24,53.34682435796427,53.47629608786868,53.18477563276321,53.34682435796427,8241585,0.0,0.0
2015-06-25,53.67277406831957,53.87846473261398,53.230224245185994,53.67277406831957,6848434,0.0,0.0
2015-06-26,54.94990527111201,55.28236671842927,54.87092271373877,54.94990527111201,11264075,0.0,0.0
2015-06-29,53.95616343830415,54.58502917909069,53.59877481715342,53.95616343830415,13893215,0.0,0.0
2015-06-30,53.44045370829628,53.659411958650594,53.31734239798027,53.44045370829628,7519419,0.0,0.0
2015-07-01,52.69112577104877,52.779151758975054,52.15952253414233,52.69112577104877,10491355,0.0,0.0
2015-07-02,52.39333312102754,52.72053543219263,52.346904730826935,52.39333312102754,10116265,0.0,0.0
2015-07-03,51.293796244060296,51.47016795817061,50.666010765618076,51.293796244060296,8907724,0.0,0.0
2015-07-06,51.83386661609357,52.34342656160117,51.78785855846869,51.83386661609357,5621006,0.0,0.0
2015-07-07,51.677127884794864,52.07706566100378,51.67131929909874,51.677127884794864,6013519,0.0,0.0
2015-07-08,50.517685918983744,50.58471281201997,50.194526785836345,50.517685918983744,7030057,0.0,0.0
2015-07-09,49.739573023463116,49.854601104220805,49.46337844087347,49.739573023463116,4677613,0.0,0.0
2015-07-10,50.009323764523316,50.50283644438806,49.88376907380588,50.009323764523316,13556940,0.0,0.0
2015-07-13,50.69766966196142,50.966450253768976,50.533650624569944,50.69766966196142,9922455,0.0,0.0
2015-07-14,52.34187564396632,52.4126409584584,52.006565589767774,52.34187564396632,8806597,0.0,0.0
2015-07-15,54.82558600313785,55.028339574335824,54.50808482044357,54.82558600313785,4606271,0.0,0.0
2015-07-16,55.210577049585496,55.86199890058427,54.898071003418124,55.210577049585496,5141414,0.0,0.0
2015-07-17,54.382478616036835,54.47852995362216,54.28399435802352,54.382478616036835,8879870,0.0,0.0
2015-07-20,52.611602486158446,52.72239015270554,52.59819287634931,52.611602486158446,16048837,0.0,0.0
2015-07-21,52.85878715326029,52.89014937371108,52.84296799892033,52.85878715326029,7205871,0.0,0.0
2015-07-22,52.210967370396695,52.46869306706233,52.00668721440755,52.210967370396695,11514750,0.0,0.0
2015-07-23,51.895005056888564,52.04205293345994,51.49189382525,51.895005056888564,7694599,0.0,0.0
2015-07-24,51.421385976863895,51.583610575977445,51.32673294630934,51.421385976863895,9034596,0.0,0.0
2015-07-27,51.331681652445134,51.60301816777719,50.82480924998605,51.331681652445134,12792954,0.0,0.0
2015-07-28,52.225296169646164,52.324168923790744,51.99101494862851,52.225296169646164,8010105,0.0,0.0
2015-07-29,52.379300836287506,52.91480802036945,52.31780769578502,52.379300836287506,7224355,0.0,0.0
2015-07-30,52.27323376545088,52.59350972539046,52.056636640167504,52.27323376545088,13597835,0.0,0.0
2015-07-31,51.451811674835426,51.838018199561155,51.012943085092225,51.451811674835426,9008393,0.0,0.0
2015-08-03,50.13619121279289,50.23694697906423,49.635258219956796,50.13619121279289,12327727,0.0,0.0
2015-08-04,49.777134264115695,49.96683391008971,49.48173401503057,49.777134264115695,7234887,0.0,0.0
2015-08-05,49.758433253024386,49.800829840800375,49.752045650081136,49.758433253024386,13551424,0.0,0.0
2015-08-06,51.18740322990019,51.190790984440795,51.1319434050374,51.18740322990019,9646330,0.0,0.0
2015-08-07,51.31670497119757,51.50548203013239,51.16889502741174,51.31670497119757,10124170,0.0,0.0
2015-08-10,52.14166049501905,52.49577103900675,51.70524144597034,52.14166049501905,9244032,0.0,0.0
2015-08-11,51.757653681556334,51.97528145297188,51.645399321529695,51.757653681556334,7635794,0.0,0.0
2015-08-12,50.82469905707412,50.89406352755826,50.70919182907622,50.82469905707412,8881625,0.0,0.0
2015-08-13,50.081641717074426,50.10664111553116,50.06877127244975,50.081641717074426,7781214,0.0,0.0
2015-08-14,49.536238930826634,49.67787769635603,49.45502648071773,49.536238930826634,11850300,0.0,0.0
2015-08-17,51.24899351133733,51.564048594484454,51.20744735994254,51.24899351133733,8360951,0.0,0.0
2015-08-18,50.614170418054016,50.704549276463865,50.579898048572765,50.614170418054016,5671974,0.0,0.0
2015-08-19,51.31113467318541,51.591186643690016,50.870346371740105,51.31113467318541,5369110,0.0,0.0
2015-08-20,50.610509000357034,50.733699672667235,50.54984881862782,50.610509000357034,5293470,0.0,0.0
2015-08-21,51.38269119630602,51.41843087413577,51.369174446057265,51.38269119630602,10696115,0.0,0.0
2015-08-24,51.71950621740621,51.7443014803015,51.495721690967216,51.71950621740621,6290484,0.0,0.0
2015-08-25,51.61639846819841,51.831858517013856,51.43144889478957,51.61639846819841,9723203,0.0,0.0
2015-08-26,51.60758730556817,51.62616567379424,51.254932230396136,51.60758730556817,9257757,0.0,0.0
2015-08-27,51.10222282201313,51.424091667933574,50.687145567523324,51.10222282201313,8715271,0.0,0.0
2015-08-28,51.48673505429774,51.517377000213884,51.434382177285485,51.48673505429774,10135164,0.0,0.0
2015-08-31,51.14322942520206,51.370766673055584,50.99635776079657,51.14322942520206,9318302,0.0,0.0
2015-09-01,50.18920030645031,50.31272774514188,50.15066746706775,50.18920030645031,3941536,0.0,0.0
2015-09-02,49.21239266906866,49.26181428755488,49.082467356060015,49.21239266906866,8063936,0.0,0.0
2015-09-03,49.36959306502277,49.46179423524732,49.29209140594535,49.36959306502277,10094799,0.0,0.0
2015-09-04,50.636582511724264,50.75945301040445,50.62183096446149,50.636582511724264,14535214,0.0,0.0
2015-09-07,50.78825620802593,50.92102782241438,50.75327485894106,50.78825620802593,14737963,0.0,0.0
2015-09-08,50.71734705146494,50.94278139388243,50.60274555502911,50.71734705146494,5903493,0.0,0.0
2015-09-09,50.970170616901974,51.332965962825256,50.8952056179447,50.970170616901974,8001042,0.0,0.0
2015-09-10,52.05388312748929,52.31307469573914,51.990768629121185,52.05388312748929,5554758,0.0,0.0
2015-09-11,52.25865776017268,52.50276815777015,51.81253552444678,52.25865776017268,14019580,0.0,0.0
2015-09-14,51.946030802666705,52.18070594363232,51.24202007293389,51.946030802666705,12041346,0.0,0.0
2015-09-15,52.8839002877123,52.90393574374107,52.565442179631845,52.8839002877123,9871638,0.0,0.0
2015-09-16,53.267290682473686,53.38745512698789,52.93184758872516,53.267290682473686,9340108,0.0,0.0
2015-09-17,54.59703477915087,54.907781098660486,54.33574624800685,54.59703477915087,13445961,0.0,0.0
2015-09-18,54.780619602097886,54.901600352887684,54.75232858523023,54.780619602097886,12780070,0.0,0.0
2015-09-21,53.75970076039773,53.88724912698922,53.51891629929593,53.75970076039773,12577416,0.0,0.0
2015-09-22,52.63855721076276,52.815382689194465,52.482943701682565,52.63855721076276,10190882,0.0,0.0
2015-09-23,54.05055321448517,54.13589619661515,54.004061323919665,54.05055321448517,8002235,0.0,0.0
2015-09-24,55.56403797617559,55.8914354151763,55.417089002085,55.56403797617559,11185596,0.0,0.0
2015-09-25,55.4332869778744,55.4885090754618,55.24146392520543,55.4332869778744,11350956,0.0,0.0
2015-09-28,55.12574554889871,55.80704713975917,55.05845829990708,55.12574554889871,8392162,0.0,0.0
2015-09-29,56.435797960583066,56.48391178826722,56.43012770122184,56.435797960583066,7997386,0.0,0.0
2015-09-30,55.486545735672834,55.56701947483245,55.04703227396277,55.486545735672834,12484444,0.0,0.0
2015-10-01,54.73597526035045,54.7371063471642,54.41814802717401,54.73597526035045,14639513,0.0,0.0
2015-10-02,55.319410530995256,55.39035545626238,55.009188664088,55.319410530995256,7096989,0.0,0.0
2015-10-05,55.0026097838444,55.12231030166017,54.792470051544875,55.0026097838444,8211014,0.0,0.0
2015-10-06,55.024096257524285,55.595442076990075,54.956594085986744,55.024096257524285,9872660,0.0,0.0
2015-10-07,54.908515705082685,55.140592165217925,54.74075338757755,54.908515705082685,10282764,0.0,0.0
2015-10-08,55.227221735359315,55.46443537103866,54.71922656516741,55.227221735359315,7597198,0.0,0.0
2015-10-09,56.49165708838751,56.55033796598914,56.0726113859066,56.49165708838751,15635525,0.0,0.0
2015-10-12,56.59896922366149,57.04358178755708,56.41128267220282,56.59896922366149,10085694,0.0,0.0
2015-10-13,57.202813622644584,57.42324431660141,56.408075014488965,57.202813622644584,10421848,0.0,0.0
2015-10-14,55.41149929980826,55.7627039100678,55.07220655585243,55.41149929980826,15061693,0.0,0.0
2015-10-15,55.39509922779942,55.63251608751431,54.89008505735345,55.39509922779942,7766122,0.0,0.0
2015-10-16,54.690101314279566,54.692544284980265,54.459488226368286,54.690101314279566,8653465,0.0,0.0
2015-10-19,53.67565026404736,54.13869782379291,53.43717347630504,53.67565026404736,6101244,0.0,0.0
2015-10-20,52.963398933778926,53.296752277302325,52.68563140423015,52.963398933778926,8438328,0.0,0.0
2015-10-21,52.71027296118873,52.98648258672676,51.864757773808954,52.71027296118873,5684886,0.0,0.0
2015-10-22,53.50128695244605,53.62605636908236,52.893197309031095,53.50128695244605,11121100,0.0,0.0
2015-10-23,52.420001006736356,52.710618272048976,52.23774265278177,52.420001006736356,10079346,0.0,0.0
2015-10-26,52.470014178728434,52.53021312161138,51.995642562629875,52.470014178728434,8177354,0.0,0.0
2015-10-27,52.09599769941251,52.23207568354238,51.984832935462386,52.09599769941251,8622390,0.0,0.0
2015-10-28,51.852284328934466,51.97435022127045,51.79867628385546,51.852284328934466,11166624,0.0,0.0
2015-10-29,52.702462000192256,52.89728350906168,52.66826276060305,52.702462000192256,6320198,0.0,0.0
2015-10-30,53.17604023893095,53.484922138138955,52.9336409083544,53.17604023893095,9447402,0.0,0.0
2015-11-02,54.333511651539645,54.57947000820039,54.12146395420297,54.333511651539645,10960987,0.0,0.0
2015-11-03,54.227013507852476,54.2687899969302,53.83431290763336,54.227013507852476,5205976,0.0,0.0
2015-11-04,53.66120777745121,53.92130627846539,53.32806900170804,53.66120777745121,10913175,0.0,0.0
2015-11-05,53.4975649482004,53.82875775392658,53.38809547391065,53.4975649482004,5377753,0.0,0.0
2015-11-06,53.727573005909086,53.90623376657991,53.35075717703467,53.727573005909086,8578088,0.0,0.0
2015-11-09,53.902579435115356,54.15521461721553,53.47272339104479,53.902579435115356,6268092,0.0,0.0
2015-11-10,53.014849626476845,53.22270555534732,52.99699882341622,53.014849626476845,13651691,0.0,0.0
2015-11-11,53.11547761097249,53.60047751936538,52.608852632582995,53.11547761097249,6279894,0.0,0.0
2015-11-12,53.33185752210703,53.63418809605892,53.00617156674557,53.33185752210703,5416405,0.0,0.0
2015-11-13,55.51490672772535,55.88365861407966,55.293361805943576,55.51490672772535,9248811,0.0,0.0
2015-11-16,57.207232281856854,57.395011047869815,57.18292212543797,57.207232281856854,7848940,0.0,0.0
2015-11-17,56.470266292731566,57.038709109807314,56.43609106930994,56.470266292731566,5658211,0.0,0.0
2015-11-18,56.24176368290869,56.408048286373315,55.812553763498165,56.24176368290869,10404454,0.0,0.0
2015-11-19,54.98628507692729,55.26561994957185,54.86599770836024,54.98628507692729,4889253,0.0,0.0
2015-11-20,54.50281005630292,54.64512737957591,54.454767840093176,54.50281005630292,6511808,0.0,0.0
2015-11-23,54.800197764244906,55.01424218692476,54.74543055973479,54.800197764244906,7477690,0.0,0.0
2015-11-24,55.877145055795154,56.17123887987154,55.863020141664954,55.877145055795154,11303994,0.0,0.0
2015-11-25,55.26526995166832,55.284810533000545,54.90477678270921,55.26526995166832,13106783,0.0,0.0
2015-11-26,54.724640461974545,54.73686000382142,54.723626592023656,54.724640461974545,12370617,0.0,0.0
2015-11-27,52.92991500330082,53.130612811102544,52.82537914331908,52.92991500330082,8486760,0.0,0.0
2015-11-30,52.8193796787222,52.85418723450892,52.67029508716266,52.8193796787222,4290043,0.0,0.0
2015-12-01,51.96746962015697,52.303570492562926,51.82358075111356,51.96746962015697,9991606,0.0,0.0
2015-12-02,51.560263133290924,51.769848906445816,51.198800940820426,51.560263133290924,13813709,0.0,0.0
2015-12-03,50.87711688388987,50.93692800803717,50.68623222254731,50.87711688388987,12866493,0.0,0.0
2015-12-04,50.82559096397391,51.13447902459798,50.44480048386227,50.82559096397391,10210066,0.0,0.0
2015-12-07,49.46125307138902,49.860895649590994,49.41015977983256,49.46125307138902,6219183,0.0,0.0
2015-12-08,48.354391061959916,48.54285941424134,48.18408407551007,48.354391061959916,7590499,0.0,0.0
2015-12-09,50.026894773486866,50.098756096845676,49.406872316036264,50.026894773486866,15873225,0.0,0.0
2015-12-10,49.04591923608554,49.22955056295932,48.906552483283065,49.04591923608554,5809360,0.0,0.0
2015-12-11,48.22875728938977,48.38954011402537,48.189848087304746,48.22875728938977,6297401,0.0,0.0
2015-12-14,49.66772702126851,49.705780188795075,49.54816686309832,49.66772702126851,11790037,0.0,0.0
2015-12-15,52.017338942262896,52.23168437758613,51.97027366506213,52.017338942262896,7807943,0.0,0.0
2015-12-16,51.09046547654644,51.40945968275372,50.96380576148503,51.09046547654644,6233655,0.0,0.0
2015-12-17,50.818971948593266,50.90372503792237,50.27930624871263,50.818971948593266,14053630,0.0,0.0
2015-12-18,51.11714568377994,51.1645602373748,50.88143227195268,51.11714568377994,10204269,0.0,0.0
2015-12-21,52.552655663626425,52.73334548479962,52.4887995725177,52.552655663626425,7924419,0.0,0.0
2015-12-22,51.76660881789183,51.907960605494985,51.685350136660524,51.76660881789183,6301306,0.0,0.0
2015-12-23,51.59133805075909,51.653929763898844,51.34210407000765,51.59133805075909,16423470,0.0,0.0
2015-12-24,52.2514132046733,52.396833241647926,51.867402542542756,52.2514132046733,8821164,0.0,0.0
2015-12-25,52.63519959263593,52.64643275908175,52.57627640601661,52.63519959263593,13513482,0.0,0.0
2015-12-28,52.34897820343913,52.45705041668355,51.92666827514227,52.34897820343913,11618277,0.0,0.0
2015-12-29,52.26339047952684,52.453144321837435,52.21029963499551,52.26339047952684,7600537,0.0,0.0
2015-12-30,51.16802327649827,51.26260888354108,50.814257386266235,51.16802327649827,7618710,0.0,0.0
2015-12-31,51.00048476180112,51.17093289166586,50.943079450766376,51.00048476180112,13713543,0.0,0.0
2016-01-01,50.81091325337955,50.981048878125435,50.79736123024257,50.81091325337955,13780363,0.0,0.0
2016-01-04,51.02107188341357,51.03429452965648,50.80064972363187,51.02107188341357,5060243,0.0,0.0
2016-01-05,50.600647369961074,50.75842082340496,50.44714191217174,50.600647369961074,10479526,0.0,0.0
2016-01-06,51.00183609600779,51.13610013720362,50.24042393852559,51.00183609600779,8568776,0.0,0.0
2016-01-07,51.84619976543152,52.137816325764646,51.70485608417481,51.84619976543152,6517510,0.0,0.0
2016-01-08,51.99776054036551,52.32684784764956,51.7368671301526,51.99776054036551,9612009,0.0,0.0
2016-01-11,52.31125370939481,52.589990347140414,51.9393916448955,52.31125370939481,5927546,0.0,0.0
2016-01-12,52.37973983598482,52.52049306330222,52.33037889497798,52.37973983598482,7725703,0.0,0.0
2016-01-13,52.40449821468648,52.92125791089973,52.29681454093922,52.40449821468648,6993263,0.0,0.0
2016-01-14,51.836793206122785,51.8858426563136,51.41154110262495,51.836793206122785,7648825,0.0,0.0
2016-01-15,52.12036404386645,52.91044684771685,51.93675014709764,52.12036404386645,8697589,0.0,0.0
2016-01-18,52.065099403717646,52.124331111858424,51.86638283884039,52.065099403717646,6552321,0.0,0.0
